Year,Treatment,Station,Replicate,Source,Campaign,Date,Species,Fraction,biomass_g_m2,anpp_total,Pseudo_PercCover,Disturbed_Microplot,Fertilized_Microplot,Method,area_sampled,meantemp,annualprecip
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Aster pilosus Willd.,WHOLE,5.75,487.76,1.178858455,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Aster sagittifolius,WHOLE,15.79,944.43,1.671907923,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Chenopodium album L.,WHOLE,0.05,944.43,0.005294199,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Cirsium sp. (*),WHOLE,0.15,944.43,0.015882596,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Daucus carota L.,WHOLE,0.28,944.43,0.029647512,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Hieracium sp. (*),WHOLE,0.01,944.43,0.00105884,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Poa compressa L.,WHOLE,133.94,944.43,14.18209926,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Poa pratensis L.,WHOLE,17.53,944.43,1.856146035,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Rhus typhina L.,WHOLE,0.68,944.43,0.072001101,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Robinia pseudoacacia L.,WHOLE,126.52,944.43,13.39644018,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Silene alba (Mill.) E.H.L.Krause,WHOLE,0.08,944.43,0.008470718,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Solidago canadensis L.,WHOLE,478.79,944.43,50.69618712,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Aster sagittifolius,WHOLE,17.45,959.89,1.817916636,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Chenopodium album L.,WHOLE,0.01,959.89,0.001041786,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Euthamia graminifolia (L.) Nutt.,WHOLE,3.72,959.89,0.387544406,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Phleum pratense L.,WHOLE,23.08,959.89,2.404442176,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Robinia pseudoacacia L.,WHOLE,8.12,959.89,0.845930263,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Rubus allegheniensis T.C. Porter (*),WHOLE,94.2,959.89,9.813624478,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Rubus occidentalis L. (*),WHOLE,9.54,959.89,0.99386388,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Rumex crispus L.,WHOLE,8.7,959.89,0.906353853,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Solidago canadensis L.,WHOLE,783.95,959.89,81.67081645,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Standing Dead,WHOLE,8.95,959.89,0.932398504,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R2,MCSE (Table 291),Peak Biomass,8/4/03,Trifolium pratense L.,WHOLE,2.17,959.89,0.22606757,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Achillea millefolium L.,WHOLE,12.55,584.5,2.147134303,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Apocynum cannabinum L.,WHOLE,146.42,584.5,25.05047049,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Aster pilosus Willd.,WHOLE,10.59,584.5,1.811804962,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Cerastium vulgatum L.,WHOLE,0.01,584.5,0.001710864,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Cirsium sp. (*),WHOLE,0.46,584.5,0.078699743,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Daucus carota L.,WHOLE,0.81,584.5,0.138579983,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Hieracium sp. (*),WHOLE,1.78,584.5,0.30453379,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Hypericum perforatum L.,WHOLE,0.14,584.5,0.023952096,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Poa pratensis L.,WHOLE,149.07,584.5,25.50384944,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Potentilla recta L.,WHOLE,15.58,584.5,2.665526091,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Rubus sp. (*),WHOLE,9.26,584.5,1.584260051,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Solidago canadensis L.,WHOLE,217.78,584.5,37.25919589,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Taraxacum officinale Weber in,WHOLE,0.97,584.5,0.165953807,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium hybridum L. (*),WHOLE,16.76,584.5,2.867408041,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium pratense L.,WHOLE,2.17,584.5,0.371257485,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R3,MCSE (Table 291),Peak Biomass,8/6/03,Unknown Orchidaceae,WHOLE,0.15,584.5,0.02566296,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Potentilla recta L.,WHOLE,6.96,422.13,1.648781181,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Solidago canadensis L.,WHOLE,245.73,422.13,58.21192524,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Taraxacum officinale Weber in,WHOLE,0.01,422.13,0.002368938,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Woody,WHOLE,0.04,422.13,0.009475754,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Achillea millefolium L.,WHOLE,42.3,294.3,14.37308869,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Asclepias syriaca L.,WHOLE,0.19,294.3,0.064559973,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Aster pilosus Willd.,WHOLE,14.72,294.3,5.001698947,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,WHOLE,106.53,294.3,36.19775739,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Erigeron annuus (L.) Pers.,WHOLE,0.29,294.3,0.098538906,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Hieracium sp. (*),WHOLE,36.04,294.3,12.24600748,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Phleum pratense L.,WHOLE,69.11,294.3,23.48284064,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Solidago canadensis L.,WHOLE,18.97,294.3,6.445803602,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Toxicodendron radicans (L.) Ktze.,WHOLE,1.79,294.3,0.608222902,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Trifolium campestre Schreb.,WHOLE,1.8,294.3,0.611620795,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R1,MCSE (Table 291),Peak Biomass,8/4/03,Trifolium repens L.,WHOLE,2.56,294.3,0.869860686,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Apocynum cannabinum L.,WHOLE,141.64,1052.63,13.45582018,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,12.53,1052.63,1.190351786,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Bromus inermis Leyss.,WHOLE,113.42,1052.63,10.77491616,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Dactylis glomerata L.,WHOLE,0.88,1052.63,0.083600125,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Daucus carota L.,WHOLE,1.79,1052.63,0.170050255,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Elymus repens (L.) Gould,WHOLE,3.49,1052.63,0.331550497,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Erigeron annuus (L.) Pers.,WHOLE,0.06,1052.63,0.005700009,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Euthamia graminifolia (L.) Nutt.,WHOLE,191.94,1052.63,18.23432735,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Rubus allegheniensis T.C. Porter (*),WHOLE,242.82,1052.63,23.0679346,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Rumex obtusifolius L.,WHOLE,25.18,1052.63,2.392103588,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Solidago canadensis L.,WHOLE,276.62,1052.63,26.27893942,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Standing Dead,WHOLE,42.25,1052.63,4.013756021,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R2,MCSE (Table 291),Peak Biomass,8/4/03,Taraxacum officinale Weber in,WHOLE,0.01,1052.63,0.000950001,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Achillea millefolium L.,WHOLE,40.37,646.86,6.240917664,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Apocynum cannabinum L.,WHOLE,94.13,646.86,14.55183502,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Aster pilosus Willd.,WHOLE,14.58,646.86,2.253965309,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Cerastium vulgatum L.,WHOLE,0.04,646.86,0.006183718,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Daucus carota L.,WHOLE,0.28,646.86,0.043286028,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Erigeron annuus (L.) Pers.,WHOLE,0.11,646.86,0.017005225,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Hieracium sp. (*),WHOLE,3.29,646.86,0.508610828,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Hypericum perforatum L.,WHOLE,2.32,646.86,0.35865566,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Juncus tenuis Willd.,WHOLE,2.43,646.86,0.375660885,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Poa pratensis L.,WHOLE,49.81,646.86,7.700275175,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Potentilla recta L.,WHOLE,7.57,646.86,1.170268683,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Solidago canadensis L.,WHOLE,339.59,646.86,52.49822218,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Standing Dead,WHOLE,23.82,646.86,3.68240423,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Taraxacum officinale Weber in,WHOLE,0.35,646.86,0.054107535,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium hybridum L. (*),WHOLE,32.4,646.86,5.008811799,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium pratense L.,WHOLE,35.65,646.86,5.511238908,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R3,MCSE (Table 291),Peak Biomass,8/6/03,Unknown Orchidaceae,WHOLE,0.12,646.86,0.018551155,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Asplenium platyneuron (L.) Oakes (*),WHOLE,0.02,727.58,0.002748839,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Aster pilosus Willd.,WHOLE,17.89,727.58,2.458836142,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Cerastium vulgatum L.,WHOLE,0.01,727.58,0.001374419,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Daucus carota L.,WHOLE,0.02,727.58,0.002748839,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Elymus repens (L.) Gould,WHOLE,135,727.58,18.55466066,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Euthamia graminifolia (L.) Nutt.,WHOLE,3.75,727.58,0.51540724,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Geum sp.,WHOLE,0.55,727.58,0.075593062,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Hieracium sp. (*),WHOLE,3.97,727.58,0.545644465,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S2,R4,MCSE (Table 291),Peak Biomass,8/6/03,Poa compressa L.,WHOLE,3.31,727.58,0.454932791,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium pratense L.,WHOLE,45.51,944.43,4.818779581,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R4,MCSE (Table 291),Peak Biomass,8/6/03,Woody,WHOLE,32.09,944.43,3.397816672,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Aster pilosus Willd.,WHOLE,1.55,848.84,0.182602139,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Daucus carota L.,WHOLE,0.01,848.84,0.001178078,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Elymus repens (L.) Gould,WHOLE,30.3,848.84,3.569577305,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Phleum pratense L.,WHOLE,8.78,848.84,1.034352764,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Poa compressa L.,WHOLE,1.66,848.84,0.195561001,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Poa pratensis L.,WHOLE,0.9,848.84,0.106027049,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Rumex obtusifolius L.,WHOLE,0.36,848.84,0.042410819,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Solidago canadensis L.,WHOLE,756.85,848.84,89.16285755,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Trifolium pratense L.,WHOLE,46.49,848.84,5.476886103,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R5,MCSE (Table 291),Peak Biomass,8/7/03,Trifolium repens L.,WHOLE,1.94,848.84,0.228547194,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Achillea millefolium L.,WHOLE,6.93,386.3,1.793942532,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Asplenium platyneuron (L.) Oakes (*),WHOLE,0.18,386.3,0.04659591,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Aster pilosus Willd.,WHOLE,1.64,386.3,0.424540513,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Aster sagittifolius,WHOLE,9.95,386.3,2.575718354,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Bromus mollis L.,WHOLE,0.02,386.3,0.005177323,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Cerastium vulgatum L.,WHOLE,0.02,386.3,0.005177323,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Daucus carota L.,WHOLE,0.61,386.3,0.157908361,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Elymus repens (L.) Gould,WHOLE,38.58,386.3,9.987056692,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Erigeron annuus (L.) Pers.,WHOLE,0.12,386.3,0.03106394,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Hieracium sp. (*),WHOLE,20.1,386.3,5.20320994,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Juncus tenuis Willd.,WHOLE,0.01,386.3,0.002588662,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Potentilla recta L.,WHOLE,81.53,386.3,21.10535853,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Solidago canadensis L.,WHOLE,186.21,386.3,48.20346881,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Taraxacum officinale Weber in,WHOLE,0.6,386.3,0.1553197,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Trifolium hybridum L. (*),WHOLE,39.79,386.3,10.30028475,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S5,R6,MCSE (Table 291),Peak Biomass,8/7/03,Unknown grass,WHOLE,0.01,386.3,0.002588662,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,NA,R2,MCSE Microplot (Table 154),NA,9/2/03,Rumex crispus L.,NA,0.69,459.6,0.150130548,disturbed,unfertilized,sorted_to_species,1,8.583324176,908.4229
2003,T7,NA,R2,MCSE Microplot (Table 154),NA,9/2/03,Persicaria maculosa  Gray,NA,0.18,459.6,0.039164491,disturbed,unfertilized,sorted_to_species,1,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Daucus carota L.,WHOLE,0.26,487.76,0.053304904,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Elymus repens (L.) Gould,WHOLE,260.97,487.76,53.50377235,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Erigeron annuus (L.) Pers.,WHOLE,0.11,487.76,0.022552075,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Hieracium sp. (*),WHOLE,4.84,487.76,0.992291291,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Hypericum perforatum L.,WHOLE,2.02,487.76,0.414138101,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Lotus corniculatus L.,WHOLE,9.03,487.76,1.851320321,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Poa compressa L.,WHOLE,29.2,487.76,5.986550763,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Poa pratensis L.,WHOLE,31.46,487.76,6.44989339,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Potentilla recta L.,WHOLE,4.1,487.76,0.840577333,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Rubus occidentalis L. (*),WHOLE,4.69,487.76,0.961538462,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Solidago canadensis L.,WHOLE,57.41,487.76,11.77013285,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium pratense L.,WHOLE,75.82,487.76,15.5445301,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Trifolium repens L.,WHOLE,1.93,487.76,0.395686403,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R4,MCSE (Table 291),Peak Biomass,8/6/03,Unknown dicot (*),WHOLE,0.1,487.76,0.020501886,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Apocynum cannabinum L.,WHOLE,70.69,569.28,12.41743957,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Aster pilosus Willd.,WHOLE,6.5,569.28,1.141793142,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Aster sagittifolius,WHOLE,215.65,569.28,37.88118325,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Daucus carota L.,WHOLE,1.11,569.28,0.194983137,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Elymus repens (L.) Gould,WHOLE,2.4,569.28,0.42158516,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Hieracium sp. (*),WHOLE,0.52,569.28,0.091343451,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Poa pratensis L.,WHOLE,20.43,569.28,3.588743676,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Solidago canadensis L.,WHOLE,145.7,569.28,25.59373243,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Taraxacum officinale Weber in,WHOLE,0.13,569.28,0.022835863,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Trifolium pratense L.,WHOLE,99.66,569.28,17.50632378,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R5,MCSE (Table 291),Peak Biomass,8/7/03,Trifolium repens L.,WHOLE,6.49,569.28,1.140036537,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Achillea millefolium L.,WHOLE,14.87,422.13,3.522611518,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Apocynum cannabinum L.,WHOLE,0.09,422.13,0.021320446,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Aster pilosus Willd.,WHOLE,2.52,422.13,0.596972497,NA,NA,NA,NA,8.583324176,908.4229
2003,T7,S1,R6,MCSE (Table 291),Peak Biomass,8/7/03,Cirsium sp. (*),WHOLE,0.97,422.13,0.229787032,NA,NA,NA,NA,8.583324176,908.4229
